# Theoretical transmission filter for J-PLUS filter r_sdss
# Date of creation: 2013-01-17
# Author: J. Varela
# 
# Requirements:
#    Central wavelength (Angstroms): 6250
#    W1 (Angstroms): 1250
#    FWHM (Angstroms): 1500
#    Transmission peak: 0.90
#
# Columns description:
#    wl: Wavelength in Angstroms
#    T: Transmission
#    T+CCD: Transmission Filter+CCD
#
# wl   T  T+CCD
5457.4 0.2966 0.2729
5457.5 0.2970 0.2732
5457.6 0.2974 0.2736
5457.7 0.2977 0.2739
5457.8 0.2981 0.2742
5457.9 0.2984 0.2746
5458.0 0.2988 0.2749
5458.1 0.2992 0.2752
5458.2 0.2995 0.2756
5458.3 0.2999 0.2759
5458.4 0.3002 0.2762
5458.5 0.3006 0.2766
5458.6 0.3010 0.2769
5458.7 0.3013 0.2772
5458.8 0.3017 0.2775
5458.9 0.3020 0.2779
5459.0 0.3024 0.2782
5459.1 0.3028 0.2785
5459.2 0.3031 0.2789
5459.3 0.3035 0.2792
