# Theoretical transmission filter for J-PLUS filter F660
# Date of creation: 2013-01-17
# Author: J. Varela
# 
# Requirements:
#    Central wavelength (Angstroms): 6600
#    W1 (Angstroms): 100
#    FWHM (Angstroms): 125
#    Transmission peak: 0.90
#
# Columns description:
#    wl: Wavelength in Angstroms
#    T: Transmission
#    T+CCD: Transmission Filter+CCD
#
# wl   T  T+CCD
6577.5 0.9000 0.7712
6577.6 0.9000 0.7712
6577.7 0.9000 0.7712
6577.8 0.9000 0.7712
6577.9 0.9000 0.7712
6578.0 0.9000 0.7712
6578.1 0.9000 0.7712
6578.2 0.9000 0.7712
6578.3 0.9000 0.7712
6578.4 0.9000 0.7712
6578.5 0.9000 0.7712
6578.6 0.9000 0.7712
6578.7 0.9000 0.7712
6578.8 0.9000 0.7712
6578.9 0.9000 0.7712
6579.0 0.9000 0.7712
6579.1 0.9000 0.7712
6579.2 0.9000 0.7711
6579.3 0.9000 0.7711
6579.4 0.9000 0.7711
6579.5 0.9000 0.7711
6579.6 0.9000 0.7711
6579.7 0.9000 0.7711
6579.8 0.9000 0.7711
6579.9 0.9000 0.7711
6580.0 0.9000 0.7711
6580.1 0.9000 0.7711
6580.2 0.9000 0.7711
6580.3 0.9000 0.7711
6580.4 0.9000 0.7711
6580.5 0.9000 0.7711
6580.6 0.9000 0.7711
6580.7 0.9000 0.7711
6580.8 0.9000 0.7711
6580.9 0.9000 0.7711
6581.0 0.9000 0.7711
6581.1 0.9000 0.7711
6581.2 0.9000 0.7711
6581.3 0.9000 0.7711
6581.4 0.9000 0.7711
6581.5 0.9000 0.7711
6581.6 0.9000 0.7711
6581.7 0.9000 0.7711
6581.8 0.9000 0.7711
6581.9 0.9000 0.7711
6582.0 0.9000 0.7710
6582.1 0.9000 0.7710
6582.2 0.9000 0.7710
6582.3 0.9000 0.7710
6582.4 0.9000 0.7710
6582.5 0.9000 0.7710
6582.6 0.9000 0.7710
6582.7 0.9000 0.7710
6582.8 0.9000 0.7710
6582.9 0.9000 0.7710
6583.0 0.9000 0.7710
6583.1 0.9000 0.7710
6583.2 0.9000 0.7710
6583.3 0.9000 0.7710
6583.4 0.9000 0.7710
6583.5 0.9000 0.7710
6583.6 0.9000 0.7710
6583.7 0.9000 0.7710
6583.8 0.9000 0.7710
6583.9 0.9000 0.7710
6584.0 0.9000 0.7710
6584.1 0.9000 0.7710
6584.2 0.9000 0.7710
6584.3 0.9000 0.7710
6584.4 0.9000 0.7710
6584.5 0.9000 0.7710
6584.6 0.9000 0.7710
6584.7 0.9000 0.7710
6584.8 0.9000 0.7709
6584.9 0.9000 0.7709
6585.0 0.9000 0.7709
6585.1 0.9000 0.7709
6585.2 0.9000 0.7709
6585.3 0.9000 0.7709
6585.4 0.9000 0.7709
6585.5 0.9000 0.7709
6585.6 0.9000 0.7709
6585.7 0.9000 0.7709
6585.8 0.9000 0.7709
6585.9 0.9000 0.7709
6586.0 0.9000 0.7709
6586.1 0.9000 0.7709
6586.2 0.9000 0.7709
6586.3 0.9000 0.7709
6586.4 0.9000 0.7709
6586.5 0.9000 0.7709
6586.6 0.9000 0.7709
6586.7 0.9000 0.7709
6586.8 0.9000 0.7709
6586.9 0.9000 0.7709
6587.0 0.9000 0.7709
6587.1 0.9000 0.7709
6587.2 0.9000 0.7709
6587.3 0.9000 0.7709
6587.4 0.9000 0.7709
6587.5 0.9000 0.7708
6587.6 0.9000 0.7708
6587.7 0.9000 0.7708
6587.8 0.9000 0.7708
6587.9 0.9000 0.7708
6588.0 0.9000 0.7708
6588.1 0.9000 0.7708
6588.2 0.9000 0.7708
6588.3 0.9000 0.7708
6588.4 0.9000 0.7708
6588.5 0.9000 0.7708
6588.6 0.9000 0.7708
6588.7 0.9000 0.7708
6588.8 0.9000 0.7708
6588.9 0.9000 0.7708
6589.0 0.9000 0.7708
6589.1 0.9000 0.7708
6589.2 0.9000 0.7708
6589.3 0.9000 0.7708
6589.4 0.9000 0.7708
6589.5 0.9000 0.7708
6589.6 0.9000 0.7708
6589.7 0.9000 0.7708
6589.8 0.9000 0.7708
6589.9 0.9000 0.7708
6590.0 0.9000 0.7708
6590.1 0.9000 0.7708
6590.2 0.9000 0.7708
6590.3 0.9000 0.7707
6590.4 0.9000 0.7707
6590.5 0.9000 0.7707
6590.6 0.9000 0.7707
6590.7 0.9000 0.7707
6590.8 0.9000 0.7707
6590.9 0.9000 0.7707
6591.0 0.9000 0.7707
6591.1 0.9000 0.7707
6591.2 0.9000 0.7707
6591.3 0.9000 0.7707
6591.4 0.9000 0.7707
6591.5 0.9000 0.7707
6591.6 0.9000 0.7707
6591.7 0.9000 0.7707
6591.8 0.9000 0.7707
6591.9 0.9000 0.7707
6592.0 0.9000 0.7707
6592.1 0.9000 0.7707
6592.2 0.9000 0.7707
6592.3 0.9000 0.7707
6592.4 0.9000 0.7707
6592.5 0.9000 0.7707
6592.6 0.9000 0.7707
6592.7 0.9000 0.7707
6592.8 0.9000 0.7707
6592.9 0.9000 0.7707
6593.0 0.9000 0.7707
6593.1 0.9000 0.7706
6593.2 0.9000 0.7706
6593.3 0.9000 0.7706
6593.4 0.9000 0.7706
6593.5 0.9000 0.7706
6593.6 0.9000 0.7706
6593.7 0.9000 0.7706
6593.8 0.9000 0.7706
6593.9 0.9000 0.7706
6594.0 0.9000 0.7706
6594.1 0.9000 0.7706
6594.2 0.9000 0.7706
6594.3 0.9000 0.7706
6594.4 0.9000 0.7706
6594.5 0.9000 0.7706
6594.6 0.9000 0.7706
6594.7 0.9000 0.7706
6594.8 0.9000 0.7706
6594.9 0.9000 0.7706
6595.0 0.9000 0.7706
6595.1 0.9000 0.7706
6595.2 0.9000 0.7706
6595.3 0.9000 0.7706
6595.4 0.9000 0.7706
6595.5 0.9000 0.7706
6595.6 0.9000 0.7706
6595.7 0.9000 0.7706
6595.8 0.9000 0.7706
6595.9 0.9000 0.7705
6596.0 0.9000 0.7705
6596.1 0.9000 0.7705
6596.2 0.9000 0.7705
6596.3 0.9000 0.7705
6596.4 0.9000 0.7705
6596.5 0.9000 0.7705
6596.6 0.9000 0.7705
6596.7 0.9000 0.7705
6596.8 0.9000 0.7705
6596.9 0.9000 0.7705
6597.0 0.9000 0.7705
6597.1 0.9000 0.7705
6597.2 0.9000 0.7705
6597.3 0.9000 0.7705
6597.4 0.9000 0.7705
6597.5 0.9000 0.7705
6597.6 0.9000 0.7705
6597.7 0.9000 0.7705
6597.8 0.9000 0.7705
6597.9 0.9000 0.7705
6598.0 0.9000 0.7705
6598.1 0.9000 0.7705
6598.2 0.9000 0.7705
